2023-09-28,16:20:42.704286,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.00,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.-- Default Test --
2023-09-28,16:20:43.761138,
2023-09-28,16:20:43.761138,==== Load Resistors for MIC6814====
2023-09-28,16:20:43.790780,CO, 818000
2023-09-28,16:20:43.806402,NH3, 151000
2023-09-28,16:20:43.822027,NO2, 16300
2023-09-28,16:20:43.837651,==== R0 for MIC6814====
2023-09-28,16:20:43.861294,CO, 818000
2023-09-28,16:20:43.869303,NH3, 151000
2023-09-28,16:20:43.884970,NO2, 16300
2023-09-28,16:20:43.900595,==== Equation to get the concetraition of CO, NH3 and NO2 ====
2023-09-28,16:20:43.963637,Conctration = exp((log(Rs/R0) - b)/m)
2023-09-28,16:20:44.010798,Parameter for CO, NH3 and NO2
2023-09-28,16:20:44.042069,m_CO, -0.85, b_CO, 1.26
2023-09-28,16:20:44.061923,m_NH3, -0.54, b_NH3, -0.24
2023-09-28,16:20:44.089632,m_NO2, 1.01, b_NO2, 1.85
2023-09-28,16:20:44.120796,==== DATA STRUCTURE ====
Date,time,T[C],P[hPA],z[m],H[%],CO2[ppm],CO[ppm],NH3[ppm],NO2[ppm],H2(CO)[ppm],Etanol(CO)[ppm],NH3(CO)[ppm],H2S(CO)[ppm],CH4(CO)[ppm],C3H8(CO)[ppm],Iso-butano(CO)[ppm],Etanol(NH3)[ppm],H2(NH3)[ppm],C3H8(NH3)[ppm],Iso-butano(NH3)[ppm],NO(NO2)[ppm],H2(NO2)[ppm],lot,lat,A_1,speed,Angle,SO2_AFE,O3_AFE,PM2.5
2023-09-28,16:21:02.958032,32.1,73716.0,1485.85,45.31,471,0.0275,0.0006,0.0134,0.67,0.0088,0.35,0.00,1.1189,0.1637,0.1953,0.09,2.80,198.64,144.87,0.03,0.0036,-75.512681,6.527504,2721.1,122.49,1.6151552423197244,0.3007010624692155,-0.022928572164291505,0.2369078200948374,
2023-09-28,16:21:03.083664,32.0,73974.0,1485.80,45.28,479,0.0273,0.0006,0.0135,0.69,0.0087,0.37,0.00,1.095,0.1618,0.1934,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.510738,6.54073,2693.8,128.34,2.277125129143847,0.13010759996240667,0.37722497232169605,0.36012667502871676,
2023-09-28,16:21:03.209311,32.0,73967.0,1485.91,45.25,471,0.0275,0.0006,0.0135,0.68,0.0088,0.35,0.00,1.1189,0.1618,0.1934,0.09,2.83,200.82,146.28,0.03,0.0036,-75.507644,6.554152,2692.0,123.29,0.1984270615386849,0.3936313805286647,0.09654675971547283,0.2305482492087929,
2023-09-28,16:21:03.335856,32.0,74190.0,1485.65,45.25,471,0.0276,0.0006,0.0135,0.70,0.0088,0.38,0.00,1.1432,0.1637,0.1953,0.09,2.83,200.82,146.28,0.03,0.0036,-75.50425600000001,6.5674410000000005,2663.3,121.88,2.778217718440184,0.06484822355498193,0.06630643480900836,0.08533791485953601,
2023-09-28,16:21:03.461800,32.0,74300.0,1485.80,45.24,471,0.0278,0.0006,0.0135,0.70,0.0089,0.39,0.00,1.1681,0.1637,0.1953,0.09,2.80,198.64,144.87,0.03,0.0036,-75.501069,6.580077,2656.8,122.4,1.4216340308501594,0.23193934831763346,0.046678619158345064,0.44792949754198647,
2023-09-28,16:21:03.587313,31.9,74347.0,1485.96,45.23,471,0.0278,0.0006,0.0137,0.71,0.0089,0.40,0.00,1.1681,0.1637,0.1953,0.09,2.80,198.64,144.87,0.03,0.0036,-75.497656,6.593038000000001,2660.4,116.96,0.9839590371347648,0.39755568350712106,0.07824400610230281,0.0460538260424031,
2023-09-28,16:21:03.712971,31.9,73918.0,1485.65,45.23,471,0.0278,0.0006,0.0137,0.68,0.0089,0.36,0.00,1.1681,0.1618,0.1934,0.09,2.83,200.82,146.28,0.03,0.0036,-75.49373800000001,6.605035000000001,2710.7,107.24,2.6598691589173837,0.14068990477557508,0.08001576007241469,0.1291626168524182,
2023-09-28,16:21:03.839247,31.9,73316.0,1485.67,45.21,471,0.0278,0.0006,0.0137,0.68,0.0089,0.35,0.00,1.1681,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0036,-75.488238,6.614835,2770.1,100.47,2.136507257028322,0.43937399817163564,0.04889064144173502,0.15970514107341616,
2023-09-28,16:21:03.964896,31.9,72641.0,1485.83,45.20,471,0.0278,0.0006,0.0137,0.68,0.0089,0.35,0.00,1.1681,0.1637,0.1953,0.09,2.80,198.64,144.87,0.03,0.0036,-75.479775,6.62162,2849.0,97.66,2.8456010709607895,0.4654067369724896,-0.019588104629191798,0.3689938652042515,
2023-09-28,16:21:04.090406,31.9,72175.0,1485.83,45.18,471,0.0278,0.0006,0.0137,0.68,0.0089,0.35,0.00,1.1681,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0036,-75.471338,6.628784,2911.7,103.14,2.390810184078006,0.18736403984055972,0.045693742818109166,0.0995957239821646,
2023-09-28,16:21:04.219100,31.9,71348.0,1485.85,45.16,471,0.0278,0.0006,0.0138,0.68,0.0089,0.35,0.00,1.1681,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0036,-75.46668100000001,6.637873,2985.4,94.2,2.3854877602949967,0.08095401597024104,0.1270063358663236,0.15793863906331562,
2023-09-28,16:21:04.342130,31.9,70708.0,1485.56,45.16,471,0.0275,0.0006,0.0138,0.68,0.0088,0.36,0.00,1.1189,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.0036,-75.46260600000001,6.647428,3039.5,91.97,2.4059962554881213,0.2483438092011926,-0.03497014955792478,0.11318995241977187,
2023-09-28,16:21:04.471883,31.9,70216.0,1485.86,45.14,471,0.0281,0.0006,0.0137,0.70,0.009,0.39,0.00,1.2191,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0037,-75.458063,6.657057000000001,3106.2,98.46,2.5557462171668,0.1823198264171973,-0.055441827038353056,0.4713654774864841,
2023-09-28,16:21:04.586349,31.9,69878.0,1485.85,45.17,471,0.0281,0.0006,0.0137,0.70,0.009,0.39,0.00,1.2191,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0037,-75.453156,6.6665350000000005,3163.0,99.08,1.8110718503888126,0.3980762968548869,-0.10747263792511952,0.42451972295284973,
2023-09-28,16:21:04.720891,31.8,69754.0,1485.77,45.17,471,0.0281,0.0006,0.0135,0.70,0.009,0.38,0.00,1.2191,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0037,-75.448081,6.676953,3200.0,105.73,0.5653223477192342,0.3678650907900273,-0.04874336590976864,0.13953061306114622,
2023-09-28,16:21:04.838897,31.8,69841.0,1485.82,45.20,471,0.0281,0.0006,0.0137,0.68,0.009,0.35,0.00,1.2191,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0037,-75.442419,6.687703,3188.0,111.73,2.3152517210402803,0.44787934353106196,-0.04720685362913036,0.1364872098087448,
2023-09-28,16:21:04.964921,31.8,69607.0,1485.70,45.19,471,0.0279999999999999,0.0006,0.0137,0.68,0.009,0.35,0.00,1.1934,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0037,-75.437569,6.6989,3223.0,101.73,1.6511366044389584,0.18633908313326858,-0.05767596121072387,0.4397440638188098,
2023-09-28,16:21:05.090552,31.8,69185.0,1485.43,45.19,471,0.0281,0.0006,0.0137,0.67,0.009,0.35,0.00,1.2191,0.1618,0.1934,0.09,2.77,196.49,143.47,0.03,0.0037,-75.43395,6.709403,3276.5,97.1,2.9204373037483156,0.18894863605857937,0.046699076895865194,0.49967674285164204,
2023-09-28,16:21:05.222713,31.7,68681.0,1485.54,45.18,471,0.0279999999999999,0.0006,0.0137,0.68,0.009,0.36,0.00,1.1934,0.16,0.1914999999999999,0.09,2.80,198.64,144.87,0.03,0.0037,-75.430619,6.719825,3333.4,100.41,2.0178108841586946,0.1852238501546054,-0.1450863079525228,0.3236546226224865,
2023-09-28,16:21:05.342822,31.7,68347.0,1485.80,45.13,463,0.0279999999999999,0.0006,0.0138,0.69,0.009,0.37,0.00,1.1934,0.16,0.1914999999999999,0.09,2.80,198.64,144.87,0.03,0.0037,-75.426644,6.730664999999999,3368.9,104.62,2.680076976221535,0.44211972290358037,-0.11719281476384129,0.47749407613107675,
2023-09-28,16:21:05.483878,31.7,67795.0,1485.72,45.13,463,0.0275,0.0006,0.0138,0.69,0.0088,0.37,0.00,1.1189,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0036,-75.420919,6.740285000000001,3442.4,100.22,1.8063199498198854,0.4370621887442993,-0.21879340168828781,0.07520982622280464,
2023-09-28,16:21:05.594135,31.7,67202.0,1485.66,45.12,463,0.0275,0.0006,0.0138,0.68,0.0088,0.35,0.00,1.1189,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0036,-75.414194,6.749014999999999,3491.7,92.7,0.17562556471771404,0.26401956489180284,-0.3279895640606124,0.4699055013825493,
2023-09-28,16:21:05.724711,31.7,66371.0,1485.48,45.11,463,0.0276,0.0006,0.0138,0.67,0.0088,0.35,0.00,1.1432,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.0036,-75.40660600000001,6.755522999999999,3551.6,90.53,1.7643146278673707,0.46968398771846975,-0.18749225682942464,0.057036612973878686,
2023-09-28,16:21:05.846194,31.6,65623.0,1485.98,45.09,463,0.0276,0.0006,0.0138,0.68,0.0088,0.35,0.00,1.1432,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.0036,-75.398538,6.7612380000000005,3625.7,90.27,0.33066155616829923,0.019073414911087494,-0.2703974094057569,0.3441303888774624,
2023-09-28,16:21:05.987483,31.6,64956.0,1485.98,45.09,463,0.0275,0.0006,0.0139999999999999,0.68,0.0088,0.36,0.00,1.1189,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.0036,-75.38975,6.766462,3708.8,86.06,2.454931099208999,0.2987551004661363,-0.3109755522947773,0.0664526234897096,
2023-09-28,16:21:06.097535,31.6,64259.0,1485.67,45.09,463,0.0273,0.0006,0.0141,0.69,0.0087,0.37,0.00,1.095,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0034999999999999,-75.381938,6.771803,3782.9,85.77,2.8554847497724576,0.45036866947105403,-0.2865909631955362,0.39464942042690954,
2023-09-28,16:21:06.226475,31.5,63567.0,1485.96,45.06,463,0.0275,0.0006,0.0143,0.69,0.0088,0.37,0.00,1.1189,0.151,0.1823999999999999,0.09,2.80,198.64,144.87,0.03,0.0036,-75.373719,6.777157000000001,3867.1,91.31,0.692021558006843,0.12577394673458636,-0.20956519234191395,0.23544548525586623,
2023-09-28,16:21:06.350223,31.5,63102.0,1486.00,45.06,463,0.0276,0.0006,0.0143,0.68,0.0088,0.36,0.00,1.1432,0.1528,0.1842,0.09,2.80,198.64,144.87,0.03,0.0036,-75.364138,6.782108999999999,3962.0,97.65,2.2055232112467493,0.32501300624552215,-0.3440915754713814,0.2702938584572348,
2023-09-28,16:21:06.480516,31.5,62920.0,1485.98,45.05,463,0.0276,0.0006,0.0143,0.69,0.0088,0.37,0.00,1.1432,0.1528,0.1842,0.09,2.80,198.64,144.87,0.03,0.0036,-75.354925,6.78748,4025.9,103.17,2.0312871224435063,0.10472600614291994,-0.3887394150661184,0.16919030621790515,
2023-09-28,16:21:06.605651,31.5,63260.0,1485.74,45.05,463,0.0281,0.0006,0.0143,0.68,0.009,0.36,0.00,1.2191,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0037,-75.34853100000001,6.798187,4015.3,120.05,2.834067008860004,0.49258719979266136,-0.37989935154111315,0.4165599651757329,
2023-09-28,16:21:06.731321,31.4,64087.0,1485.90,45.05,463,0.0279999999999999,0.0006,0.0144,0.68,0.009,0.36,0.00,1.1934,0.1528,0.1842,0.09,2.80,198.64,144.87,0.03,0.0037,-75.34385,6.811388000000001,3905.7,132.96,3.074100026895483,0.09375621600542594,-0.4532961883928203,0.4081603998240793,
2023-09-28,16:21:06.856929,31.4,65126.0,1485.91,45.04,463,0.0283999999999999,0.0006,0.0144,0.68,0.0092,0.35,0.00,1.2722,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0038,-75.333825,6.8223270000000005,3779.3,136.29,2.6949335431357064,0.30178698032459855,-0.49493667600836955,0.31197586038930436,
2023-09-28,16:21:06.982406,31.3,65916.0,1485.77,45.04,463,0.0286,0.0006,0.0144,0.67,0.0092,0.35,0.00,1.2996,0.1581,0.1896999999999999,0.09,2.80,198.64,144.87,0.03,0.0038,-75.321938,6.831075,3681.9,135.73,1.9272108749435832,0.38807845253103546,-0.3066400845353332,0.3755869681741335,
2023-09-28,16:21:07.107477,31.3,67058.0,1486.03,45.05,463,0.0283999999999999,0.0006,0.0146,0.69,0.0092,0.37,0.00,1.2722,0.1581,0.1896999999999999,0.09,2.80,198.64,144.87,0.03,0.0038,-75.3097,6.84109,3527.7,144.39,0.986782325974035,0.22769652324734085,-0.37495069496814476,0.23964292867694226,
2023-09-28,16:21:07.233857,31.2,67483.0,1485.87,45.05,456,0.0283999999999999,0.0006,0.0146,0.68,0.0092,0.35,0.00,1.2722,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.0038,-75.298225,6.850582000000001,3483.0,129.51,1.3834508411608528,0.22380130185034353,-0.2866133132393277,0.05769501165734875,
2023-09-28,16:21:07.359907,31.2,68070.0,1485.83,45.05,463,0.0286,0.0006,0.0146,0.68,0.0092,0.35,0.00,1.2996,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0038,-75.28881899999999,6.861623,3402.9,131.26,0.17654976523750907,0.001862941789573358,-0.53921154335088,0.23282138247587042,
2023-09-28,16:21:07.485537,31.1,68581.0,1485.74,45.05,463,0.0283999999999999,0.0006,0.0146,0.68,0.0092,0.36,0.00,1.2722,0.1581,0.1896999999999999,0.09,2.80,198.64,144.87,0.03,0.0038,-75.280113,6.873691,3337.3,135.28,2.0040405482169046,0.23485204183164865,-0.6561142568101963,0.01920559468961147,
2023-09-28,16:21:07.611357,31.1,68752.0,1485.59,45.06,456,0.0283999999999999,0.0006,0.0146,0.68,0.0092,0.36,0.00,1.2722,0.1581,0.1896999999999999,0.09,2.80,198.64,144.87,0.03,0.0038,-75.272238,6.88652,3311.0,133.16,3.08068801792069,0.07362829315369179,-0.36420071198264836,0.14318399161723,
2023-09-28,16:21:07.737530,31.1,68762.0,1485.74,45.06,456,0.0283999999999999,0.0006,0.0147,0.68,0.0092,0.35,0.00,1.2722,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0038,-75.269725,6.899975,3309.3,120.17,2.5639168207199945,0.4721457365889722,-0.4118598209238719,0.1492512505044386,
2023-09-28,16:21:07.863270,31.0,68742.0,1485.69,45.05,463,0.0281,0.0006,0.0147,0.67,0.009,0.35,0.00,1.2191,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0037,-75.272813,6.9130910000000005,3313.9,121.17,2.372173686608336,0.30731319672371016,-0.822842999712112,0.10251891721897571,
2023-09-28,16:21:07.989201,31.0,68707.0,1485.69,45.07,456,0.0281,0.0006,0.0147,0.70,0.009,0.39,0.00,1.2191,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0037,-75.277138,6.925922999999999,3320.1,122.07,2.2055898540668926,0.002464444669658006,-0.7351565756607623,0.20460964690951527,
2023-09-28,16:21:08.114738,30.9,68648.0,1485.71,45.06,456,0.0283,0.0006,0.0147,0.71,0.0091,0.40,0.00,1.2454,0.1563,0.1878,0.09,2.77,196.49,143.47,0.03,0.0037,-75.28185,6.938631,3322.2,120.97,1.3970824563023752,0.2990167487146195,-0.5960767874978941,0.47433618208499145,
2023-09-28,16:21:08.240952,30.9,68739.0,1485.72,45.06,456,0.0283999999999999,0.0006,0.0147,0.70,0.009,0.39,0.00,1.1934,0.1581,0.1896999999999999,0.09,2.80,198.64,144.87,0.03,0.0037,-75.28661899999999,6.95127,3314.2,116.13,2.094859266236453,0.12796393608635148,-0.49035370691421876,0.08095086819021491,
2023-09-28,16:21:08.366815,30.9,68833.0,1485.74,45.07,456,0.0283999999999999,0.0006,0.0147,0.69,0.0092,0.37,0.00,1.2722,0.1581,0.1896999999999999,0.09,2.77,196.49,143.47,0.03,0.0038,-75.291344,6.963462,3308.8,118.45,2.5379365902173006,0.1813841997841814,-0.6594891770974904,0.23962940337764277,
2023-09-28,16:21:08.497201,30.9,69058.0,1485.87,45.07,456,0.0283,0.0006,0.0147,0.68,0.0091,0.35,0.00,1.2454,0.1581,0.1896999999999999,0.09,2.80,198.64,144.87,0.03,0.0037,-75.295869,6.975905,3283.1,119.27,2.094266974559048,0.36146514440227945,-0.5971315901622916,0.4306017835470585,
2023-09-28,16:21:08.632202,30.8,69381.0,1485.76,45.07,456,0.0281,0.0006,0.0147,0.68,0.009,0.35,0.00,1.2191,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0037,-75.300738,6.9884,3236.2,123.07,3.099243043284856,0.23536165238818102,-0.7043168248871667,0.26852619035309766,
2023-09-28,16:21:08.754905,30.8,69838.0,1485.88,45.07,463,0.0283,0.0006,0.0149,0.69,0.0091,0.37,0.00,1.2454,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.0037,-75.306325,7.001243,3179.5,127.07,1.8619872849491697,0.1608495450823052,-0.7526307787980784,0.31988297904499485,
2023-09-28,16:21:08.874259,30.7,70326.0,1485.64,45.07,456,0.0283,0.0006,0.0149,0.68,0.0091,0.36,0.00,1.2454,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.0037,-75.312163,7.013982,3128.8,122.58,1.592210280302447,0.061151051363879216,-0.5998165682505996,0.24769027705447633,
2023-09-28,16:21:09.009360,30.7,70564.0,1485.95,45.07,456,0.0286,0.0006,0.015,0.68,0.0092,0.36,0.00,1.2996,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0038,-75.316281,7.026627,3094.8,116.32,2.011935668997349,0.27999020549123144,-0.5067257065433649,0.0692941691223255,
2023-09-28,16:21:09.135589,30.7,70502.0,1485.74,45.07,456,0.0281,0.0006,0.015,0.70,0.0089,0.39,0.00,1.2191,0.151,0.1823999999999999,0.09,2.83,200.82,146.28,0.03,0.0036,-75.32114399999999,7.038272999999999,3112.0,111.59,0.9970066041771544,0.09719387648766431,-0.6442695529926684,0.017845917801488476,
2023-09-28,16:21:09.262513,30.6,70348.0,1485.69,45.06,456,0.0283,0.0006,0.015,0.71,0.0091,0.40,0.00,1.2454,0.1528,0.1842,0.09,2.80,198.64,144.87,0.03,0.0037,-75.327169,7.048759,3127.5,109.87,2.013768012182342,0.39470192381493496,-0.8300991846564724,0.26104900041426676,
2023-09-28,16:21:09.386037,30.6,70306.0,1485.72,45.08,456,0.0283999999999999,0.0006,0.015,0.70,0.0092,0.39,0.00,1.2722,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0038,-75.333613,7.059272999999999,3132.3,110.43,0.1848326336636996,0.41977349936019925,-0.7376911736250856,0.18826999194744193,
2023-09-28,16:21:09.512796,30.6,70041.0,1485.56,45.08,456,0.0283999999999999,0.0006,0.015,0.68,0.0092,0.36,0.00,1.2722,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0038,-75.340463,7.0691630000000005,3163.9,107.39,1.5160054292230647,0.4307411927205037,-0.8233493897341037,0.12266226826304405,
2023-09-28,16:21:09.640110,30.6,69909.0,1485.76,45.08,456,0.0283999999999999,0.0006,0.015,0.67,0.0092,0.35,0.00,1.2722,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0038,-75.345744,7.080172,3179.2,112.56,0.13849757167430735,0.05213191687611057,-0.6616623803410105,0.19577347155140568,
2023-09-28,16:21:09.766781,30.5,70135.0,1485.59,45.10,456,0.0283999999999999,0.0006,0.015,0.68,0.0092,0.35,0.00,1.2722,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0038,-75.35295,7.091278999999999,3153.1,122.01,0.9789527991593191,0.32373478176083026,-0.7080111224178621,0.4298877327429459,
2023-09-28,16:21:09.890537,30.5,70384.0,1485.69,45.11,456,0.0283999999999999,0.0006,0.015,0.68,0.0092,0.35,0.00,1.2722,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0038,-75.361106,7.101648,3117.6,127.36,2.796016378695093,0.4222007382572633,-0.7971583615421504,0.1292205587781186,
2023-09-28,16:21:10.017637,30.5,70829.0,1485.48,45.12,456,0.0283999999999999,0.0006,0.015,0.67,0.0092,0.35,0.00,1.2722,0.1545,0.186,0.09,2.74,194.35,142.08,0.03,0.0038,-75.371813,7.111265,3060.6,129.0,2.7866916705704114,0.06448166824030399,-0.4928792354793393,0.4274732982066843,
2023-09-28,16:21:10.144486,30.5,71502.0,1485.72,45.13,456,0.0283999999999999,0.0006,0.0152,0.68,0.0092,0.35,0.00,1.2722,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0038,-75.38395,7.119306,2975.9,131.76,1.66830364449164,0.32166879201668314,-0.819027984981685,0.4074966030469006,
2023-09-28,16:21:10.270045,30.4,72040.0,1485.79,45.16,456,0.0283,0.0006,0.0152,0.70,0.0091,0.39,0.00,1.2454,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0037,-75.396513,7.126771000000001,2910.2,131.28,1.9538238129235108,0.13224482692680606,-0.7691728517849516,0.04563151187806597,
2023-09-28,16:21:10.392917,30.4,72515.0,1485.63,45.19,456,0.0279999999999999,0.0006,0.0154,0.71,0.009,0.40,0.00,1.1934,0.1493,0.1805999999999999,0.09,2.74,194.35,142.08,0.03,0.0037,-75.408638,7.135309,2858.7,134.69,0.5715256457469666,0.2479221758788523,-0.6701439573628185,0.18744634401919463,
2023-09-28,16:21:10.521283,30.3,73057.0,1485.85,45.22,456,0.0283,0.0006,0.0154,0.70,0.0091,0.39,0.00,1.2454,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0037,-75.42098100000001,7.1439,2798.8,134.33,0.3357313842883051,0.3343330761640856,-0.9522839269510079,0.1462438383933629,
2023-09-28,16:21:10.635299,30.3,73550.0,1485.85,45.23,456,0.0283,0.0006,0.0154,0.68,0.0091,0.35,0.00,1.2454,0.151,0.1823999999999999,0.09,2.74,194.35,142.08,0.03,0.0037,-75.433256,7.152405,2741.1,131.36,1.0920150583171564,0.1710557699275348,-0.7373829135720131,0.2789962907804667,
2023-09-28,16:21:10.774757,30.3,74142.0,1485.61,45.25,456,0.0281,0.0006,0.0155,0.68,0.009,0.36,0.00,1.2191,0.151,0.1823999999999999,0.09,2.77,196.49,143.47,0.03,0.0037,-75.445219,7.16095,2680.9,131.4,0.15945651764286695,0.48905961050151114,-0.693288683827807,0.2341282727820464,
2023-09-28,16:21:10.884532,30.3,74279.0,1485.79,45.27,456,0.0283,0.0006,0.0155,0.68,0.0091,0.36,0.00,1.2454,0.1493,0.1805999999999999,0.09,2.74,194.35,142.08,0.03,0.0037,-75.456188,7.170013000000001,2669.4,124.78,1.5108138920087795,0.15932157138196396,-0.8999905876907732,0.11860429408799777,
2023-09-28,16:21:11.010120,30.2,74575.0,1485.69,45.30,456,0.0283,0.0006,0.0157,0.68,0.0091,0.36,0.00,1.2454,0.1493,0.1805999999999999,0.09,2.77,196.49,143.47,0.03,0.0037,-75.466531,7.179245,2633.6,124.4,1.4150999040006238,0.2920204167224239,-0.7978732918640228,0.18600525533185563,
2023-09-28,16:21:11.151454,30.2,74754.0,1485.59,45.31,456,0.0283,0.0006,0.0157,0.68,0.0091,0.36,0.00,1.2454,0.1493,0.1805999999999999,0.09,2.77,196.49,143.47,0.03,0.0037,-75.47605,7.189284,2601.7,124.51,2.2345389436708682,0.17159635697420972,-0.7924069768246873,0.05560836776034528,
2023-09-28,16:21:11.277447,30.2,74995.0,1485.92,45.30,456,0.0283,0.0006,0.0157,0.68,0.0091,0.35,0.00,1.2454,0.1493,0.1805999999999999,0.09,2.77,196.49,143.47,0.03,0.0037,-75.482556,7.201647,2553.8,130.5,1.2345465853456095,0.031684754821494465,-0.9620415575110389,0.006675414798510526,
2023-09-28,16:21:11.402559,30.2,75420.0,1485.89,45.31,456,0.0283,0.0006,0.0157,0.71,0.0091,0.40,0.00,1.2454,0.1493,0.1805999999999999,0.09,2.77,196.49,143.47,0.03,0.0037,-75.48645,7.216097,2515.0,134.62,2.7886864385039716,0.3713256373364725,-1.0910041186563495,0.4184694633105455,
2023-09-28,16:21:11.512780,30.1,75926.0,1485.71,45.32,456,0.0278,0.0006,0.0158,0.70,0.0089,0.39,0.00,1.1681,0.1442,0.1754,0.09,2.77,196.49,143.47,0.03,0.0036,-75.488344,7.231207,2470.5,136.46,2.0391127801610653,0.485206451811952,-0.9218336921969217,0.4114133271975607,
2023-09-28,16:21:11.654721,30.1,75983.0,1485.85,45.35,456,0.0279999999999999,0.0006,0.0158,0.70,0.009,0.39,0.00,1.1934,0.1459,0.1771,0.09,2.74,194.35,142.08,0.03,0.0037,-75.489294,7.246245,2461.6,133.62,0.6555361321057694,0.4709186157873343,-0.7829421479491994,0.4482781896257907,
2023-09-28,16:21:11.780806,30.1,75761.0,1485.55,45.37,456,0.0283,0.0006,0.0158,0.68,0.0091,0.36,0.00,1.2454,0.1476,0.1789,0.09,2.80,198.64,144.87,0.03,0.0037,-75.48943100000001,7.260885000000001,2485.0,129.81,0.4631362615212545,0.009997695660344363,-0.9952956461123159,0.30808698107038307,
2023-09-28,16:21:11.906239,30.1,75615.0,1485.84,45.40,456,0.0283,0.0006,0.0158,0.69,0.0091,0.37,0.00,1.2454,0.1476,0.1789,0.09,2.77,196.49,143.47,0.03,0.0037,-75.49011899999999,7.275434,2509.4,134.42,0.7374186817250881,0.4916624628047299,-0.9030477944944131,0.13535997501549396,
2023-09-28,16:21:12.031687,30.1,75880.0,1485.76,45.43,456,0.0283,0.0006,0.016,0.68,0.0091,0.36,0.00,1.2454,0.1476,0.1789,0.09,2.77,196.49,143.47,0.03,0.0037,-75.48985,7.290697,2476.0,137.09,1.8653201345492132,0.05393780431098261,-1.0627685242021772,0.06392185384171994,
2023-09-28,16:21:12.158776,30.1,76269.0,1485.78,45.44,456,0.0283,0.0006,0.016,0.68,0.0091,0.36,0.00,1.2454,0.1476,0.1789,0.09,2.77,196.49,143.47,0.03,0.0037,-75.484088,7.304902,2438.2,138.42,2.1259517716575242,0.21757629734383888,-1.110323743460559,0.37404269636969517,
2023-09-28,16:21:12.284133,30.0,76326.0,1485.92,45.45,456,0.0283,0.0006,0.016,0.68,0.0091,0.36,0.00,1.2454,0.1476,0.1789,0.09,2.77,196.49,143.47,0.03,0.0037,-75.47608100000001,7.317767999999999,2432.6,132.36,1.0370585538747776,0.2853147096518642,-0.9391199998779606,0.09274766491382153,
2023-09-28,16:21:12.412033,30.0,75835.0,1485.69,45.45,456,0.0283,0.0006,0.016,0.68,0.0091,0.36,0.00,1.2454,0.1459,0.1771,0.09,2.74,194.35,142.08,0.03,0.0037,-75.469881,7.330766000000001,2494.6,122.05,1.4234260790117956,0.35579231937619615,-0.9521566916877331,0.466116299632719,
2023-09-28,16:21:12.524365,30.0,75804.0,1486.05,45.46,463,0.0283,0.0006,0.016,0.68,0.0091,0.36,0.00,1.2454,0.1459,0.1771,0.09,2.77,196.49,143.47,0.03,0.0037,-75.46584399999999,7.344703,2491.0,136.6,1.9244321167436058,0.14545042251530166,-1.176668879555006,0.14880020444005043,
