2023-09-28,16:20:42.704286,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.00,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.-- Default Test --
2023-09-28,16:20:43.761138,
2023-09-28,16:20:43.761138,==== Load Resistors for MIC6814====
2023-09-28,16:20:43.790780,CO, 818000
2023-09-28,16:20:43.806402,NH3, 151000
2023-09-28,16:20:43.822027,NO2, 16300
2023-09-28,16:20:43.837651,==== R0 for MIC6814====
2023-09-28,16:20:43.861294,CO, 818000
2023-09-28,16:20:43.869303,NH3, 151000
2023-09-28,16:20:43.884970,NO2, 16300
2023-09-28,16:20:43.900595,==== Equation to get the concetraition of CO, NH3 and NO2 ====
2023-09-28,16:20:43.963637,Conctration = exp((log(Rs/R0) - b)/m)
2023-09-28,16:20:44.010798,Parameter for CO, NH3 and NO2
2023-09-28,16:20:44.042069,m_CO, -0.85, b_CO, 1.26
2023-09-28,16:20:44.061923,m_NH3, -0.54, b_NH3, -0.24
2023-09-28,16:20:44.089632,m_NO2, 1.01, b_NO2, 1.85
2023-09-28,16:20:44.120796,==== DATA STRUCTURE ====
Date,time,T[C],P[hPA],z[m],H[%],CO2[ppm],CO[ppm],NH3[ppm],NO2[ppm],H2(CO)[ppm],Etanol(CO)[ppm],NH3(CO)[ppm],H2S(CO)[ppm],CH4(CO)[ppm],C3H8(CO)[ppm],Iso-butano(CO)[ppm],Etanol(NH3)[ppm],H2(NH3)[ppm],C3H8(NH3)[ppm],Iso-butano(NH3)[ppm],NO(NO2)[ppm],H2(NO2)[ppm],lot,lat,A_1,speed,Angle,SO2_AFE,O3_AFE,PM2.5
2023-09-28,16:21:03.209311,31.5,88404.0,1485.91,45.25,471,0.039,0.0012,0.0087,0.68,0.0139,0.35,0.00,4.0886000000000005,0.4173,0.4323,0.09,2.83,200.82,146.28,0.03,0.0061,-73.182825,7.12787,1203.2,1.09,2.4347685765888065,0.005618522240079582,-0.6345786796005879,0.2841689942564064,
2023-09-28,16:21:03.335856,31.6,88387.0,1485.65,45.25,471,0.0392,0.0012,0.0087,0.70,0.014,0.38,0.00,4.1676,0.4173,0.4323,0.09,2.83,200.82,146.28,0.03,0.0062,-73.18283100000002,7.127872999999999,1203.3,0.0,3.1144375069235397,0.11249345566505026,-0.7275393625995202,0.2501185770387316,
2023-09-28,16:21:03.461800,31.6,88371.0,1485.80,45.24,471,0.0392,0.0012,0.0087,0.70,0.014,0.39,0.00,4.1676,0.4173,0.4323,0.09,2.80,198.64,144.87,0.03,0.0062,-73.18283100000002,7.127872999999999,1203.3,0.0,0.11170829845472523,0.3545576439004749,-0.5560636146009971,0.22511341954747788,
2023-09-28,16:21:03.587313,31.6,88389.0,1485.96,45.23,471,0.0392,0.0012,0.0087,0.71,0.014,0.40,0.00,4.1676,0.4173,0.4323,0.09,2.80,198.64,144.87,0.03,0.0062,-73.18283100000002,7.127872999999999,1203.3,0.0,1.5314129829265273,0.27513073680805067,-0.8037679365203634,0.17200468428375176,
2023-09-28,16:21:03.712971,31.7,88385.0,1485.65,45.23,471,0.0392,0.0012,0.0087,0.68,0.014,0.36,0.00,4.1676,0.4173,0.4323,0.09,2.83,200.82,146.28,0.03,0.0062,-73.18283100000002,7.127872999999999,1203.3,0.0,1.5292059494840848,0.029362010227902968,-0.6647918088837248,0.2036645998224541,
2023-09-28,16:21:03.839247,31.6,88340.0,1485.67,45.21,471,0.0392,0.0012,0.0087,0.68,0.014,0.35,0.00,4.1676,0.413,0.4285,0.09,2.80,198.64,144.87,0.03,0.0062,-73.18283100000002,7.127872999999999,1203.3,0.0,2.15550010745778,0.11542408412773786,-0.6958372937878373,0.4580143767667499,
2023-09-28,16:21:03.964896,26.2,79366.0,1485.83,45.20,471,0.0536,0.0034,0.0041,0.68,0.0211,0.35,0.00,13.2929,2.0289,1.6557,0.09,2.80,198.64,144.87,0.03,0.0099,-73.255981,7.106973,2114.6,128.54,1.0966139761631368,0.48354293156340034,-0.4248656268442546,0.2475559110710822,
2023-09-28,16:21:04.090406,26.7,78703.0,1485.83,45.18,471,0.0419,0.0034,0.0045,0.68,0.0153,0.35,0.00,5.3327,1.9889,1.6279,0.09,2.80,198.64,144.87,0.03,0.0068,-73.270781,7.106665,2173.9,139.2,0.6762876135435152,0.4640619387859381,-0.6952207861196021,0.2580168275075298,
2023-09-28,16:21:04.219100,27.2,78568.0,1485.85,45.16,471,0.0374,0.0031,0.0048,0.68,0.0132,0.35,0.00,3.5042,1.7654,1.4712,0.09,2.80,198.64,144.87,0.03,0.0056999999999999,-73.28711899999998,7.106063000000002,2187.3,152.09,1.9916281705344239,0.14362245474867136,-0.8560773957944657,0.3547643980136335,
2023-09-28,16:21:04.342130,27.5,78392.0,1485.56,45.16,471,0.0351,0.0029,0.005,0.68,0.0121,0.36,0.00,2.7704000000000004,1.537,1.308,0.09,2.80,198.64,144.87,0.03,0.0052,-73.303538,7.106161999999999,2200.6,154.32,2.5132153864434867,0.4505920484607779,-0.8128565819495092,0.3258451233171086,
2023-09-28,16:21:04.471883,27.9,78267.0,1485.86,45.14,471,0.0338,0.0026,0.0053,0.70,0.0115,0.39,0.00,2.4103,1.352,1.173,0.09,2.80,198.64,144.87,0.03,0.0049,-73.320825,7.106159,2219.0,154.46,0.5147339713511263,0.2838002248347973,-0.5948508613176121,0.09300063093385136,
2023-09-28,16:21:04.586349,28.2,78287.0,1485.85,45.17,471,0.0329,0.0024,0.0054,0.70,0.0111,0.39,0.00,2.1798,1.2131999999999998,1.0699,0.09,2.80,198.64,144.87,0.03,0.0046999999999999,-73.338356,7.105509,2201.4,158.84,0.7657460210910149,0.44532690057241586,-0.795516251790022,0.27895909649462636,
2023-09-28,16:21:04.720891,28.5,78200.0,1485.77,45.17,471,0.0324,0.0023,0.0056999999999999,0.70,0.0109,0.38,0.00,2.0513,1.078,0.9678,0.09,2.80,198.64,144.87,0.03,0.0046,-73.355463,7.104234,2201.6,158.73,0.18942296915489304,0.2552544322576336,-0.7145302622415112,0.32306729756776326,
2023-09-28,16:21:04.838897,28.8,78360.0,1485.82,45.20,471,0.032,0.0021,0.0058,0.68,0.0107,0.35,0.00,1.9695,0.9865,0.8976000000000001,0.09,2.80,198.64,144.87,0.03,0.0045,-73.373663,7.102575,2196.7,164.96,0.5442403091890069,0.4530407776627698,-0.5638094552278383,0.480988951443466,
2023-09-28,16:21:04.964921,29.1,78417.0,1485.70,45.19,471,0.0318,0.002,0.006,0.68,0.0106,0.35,0.00,1.9298,0.9117,0.8395,0.09,2.80,198.64,144.87,0.03,0.0045,-73.39205,7.100577,2175.1,166.0,1.3833868567438639,0.17932820086661588,-0.6808437796610252,0.44061299624940214,
2023-09-28,16:21:05.090552,29.4,78494.0,1485.43,45.19,471,0.0315,0.0019,0.0061,0.67,0.0105,0.35,0.00,1.8524,0.8423999999999999,0.785,0.09,2.77,196.49,143.47,0.03,0.0044,-73.41005600000003,7.098986999999998,2160.1,166.12,2.0634152882069547,0.37598381676802095,-0.8235607264959879,0.10922479807722457,
2023-09-28,16:21:05.222713,29.7,78413.0,1485.54,45.18,471,0.0313,0.0018,0.0062,0.68,0.0104,0.36,0.00,1.8148,0.7939,0.7464,0.09,2.80,198.64,144.87,0.03,0.0044,-73.428431,7.097155,2165.0,163.77,1.9753004654562123,0.09198494877900171,-0.8050161213377334,0.3012801364246134,
2023-09-28,16:21:05.342822,29.9,78169.0,1485.80,45.13,463,0.0311,0.0018,0.0064,0.69,0.0103,0.37,0.00,1.7778999999999998,0.7406999999999999,0.7037,0.09,2.80,198.64,144.87,0.03,0.0043,-73.44614399999998,7.095434,2189.0,157.13,0.3020061318772932,0.35226565215710903,-0.8126485925630291,0.2910046833177233,
2023-09-28,16:21:05.483878,30.2,78277.0,1485.72,45.13,463,0.031,0.0017,0.0064,0.69,0.0103,0.37,0.00,1.7416,0.7048000000000001,0.6746,0.09,2.80,198.64,144.87,0.03,0.0043,-73.463206,7.093605999999999,2175.0,160.98,1.0710567841296783,0.11309545802833276,-0.8713243205537826,0.37114645738566443,
2023-09-28,16:21:05.594135,30.4,78262.0,1485.66,45.12,463,0.0308,0.0016,0.0065,0.68,0.0102,0.35,0.00,1.706,0.6706,0.6467,0.09,2.77,196.49,143.47,0.03,0.0043,-73.481113,7.091289999999999,2186.2,160.7,1.4224981310920999,0.4868143090695214,-0.8525795179004595,0.14315460415272818,
2023-09-28,16:21:05.724711,30.6,78081.0,1485.48,45.11,463,0.0306,0.0016,0.0067,0.67,0.0101,0.35,0.00,1.6711,0.6379,0.6199,0.09,2.80,198.64,144.87,0.03,0.0042,-73.498725,7.08879,2217.6,156.58,0.0736205265607395,0.39426577078059316,-0.8830019385603128,0.20590345977102703,
2023-09-28,16:21:05.846194,30.8,78168.0,1485.98,45.09,463,0.0306,0.0015,0.0067,0.68,0.0101,0.35,0.00,1.6711,0.6129,0.5992000000000001,0.09,2.80,198.64,144.87,0.03,0.0042,-73.51525600000002,7.085172,2212.0,158.66,1.0183406562515616,0.13443864356891827,-0.8451640505748919,0.13039224788002857,
2023-09-28,16:21:05.987483,31.0,77614.0,1485.98,45.09,463,0.0303,0.0015,0.0068,0.68,0.01,0.36,0.00,1.6032,0.5889,0.5792,0.09,2.80,198.64,144.87,0.03,0.0041,-73.531625,7.081212,2272.7,146.04,1.4838717217072395,0.26192061092539703,-0.9406913264824172,0.2274485022145878,
2023-09-28,16:21:06.097535,31.2,77008.0,1485.67,45.09,463,0.0305,0.0015,0.0069,0.69,0.01,0.37,0.00,1.6368,0.5714,0.5646,0.09,2.80,198.64,144.87,0.03,0.0042,-73.547263,7.077285000000002,2345.7,142.98,2.3738351210405892,0.4079550980485296,-0.8463990244337245,0.14130245447417616,
2023-09-28,16:21:06.226475,31.4,76527.0,1485.96,45.06,463,0.0303,0.0015,0.0069,0.69,0.01,0.37,0.00,1.6032,0.5544,0.5503,0.09,2.80,198.64,144.87,0.03,0.0041,-73.562175,7.073778,2398.9,142.85,0.04744816060990316,0.19257042630783588,-0.941527329057844,0.23431972518908756,
2023-09-28,16:21:06.350223,31.6,76166.0,1486.00,45.06,463,0.0301,0.0014,0.0069,0.68,0.0099,0.36,0.00,1.5702,0.5379,0.5364,0.09,2.80,198.64,144.87,0.03,0.0041,-73.57798100000002,7.070492999999999,2445.3,146.63,1.5640105116905358,0.28091203972965606,-1.1145110318559726,0.17834047235592104,
2023-09-28,16:21:06.480516,31.8,75597.0,1485.98,45.05,463,0.0301,0.0014,0.0071,0.69,0.0099,0.37,0.00,1.5702,0.5219,0.5228,0.09,2.80,198.64,144.87,0.03,0.0041,-73.593506,7.06665,2502.7,143.13,1.8261333742096841,0.4006526017510077,-0.8983900484906752,0.48138881597773797,
2023-09-28,16:21:06.605651,31.9,75243.0,1485.74,45.05,463,0.0301,0.0014,0.0071,0.68,0.0099,0.36,0.00,1.5702,0.5115,0.5139,0.09,2.80,198.64,144.87,0.03,0.0041,-73.608544,7.062278,2532.5,146.41,0.6473935609394604,0.2636591968523678,-1.1394929437196861,0.15615400420085152,
2023-09-28,16:21:06.731321,32.1,74732.0,1485.90,45.05,463,0.0301,0.0014,0.0071,0.68,0.0099,0.36,0.00,1.5702,0.5063,0.5095000000000001,0.09,2.80,198.64,144.87,0.03,0.0041,-73.6242,7.058163,2601.8,146.61,2.0337613541459714,0.3292673810289047,-1.0126879940111906,0.12318006442697316,
2023-09-28,16:21:06.856929,32.2,74370.0,1485.91,45.04,463,0.0299,0.0013,0.0072,0.68,0.0098,0.35,0.00,1.5378,0.4962,0.5008,0.09,2.77,196.49,143.47,0.03,0.0041,-73.640556,7.055178,2640.4,146.61,0.9759811033891601,0.03338990212748205,-0.9071053594495225,0.27164488193335956,
2023-09-28,16:21:06.982406,32.4,74016.0,1485.77,45.04,463,0.0299,0.0013,0.0072,0.67,0.0098,0.35,0.00,1.5378,0.4862,0.4922,0.09,2.80,198.64,144.87,0.03,0.0041,-73.6561,7.052478,2678.7,148.8,1.511526932963924,0.027913807976972627,-0.8238360346536714,0.25675299612613967,
2023-09-28,16:21:07.107477,32.5,73494.0,1486.03,45.05,463,0.0299,0.0013,0.0072,0.69,0.0098,0.37,0.00,1.5378,0.4765,0.4838,0.09,2.80,198.64,144.87,0.03,0.0041,-73.672538,7.050475,2751.7,145.84,1.586202841709562,0.1155981919898379,-0.8509313561692281,0.42182950318194623,
2023-09-28,16:21:07.233857,32.6,73020.0,1485.87,45.05,456,0.0301,0.0013,0.0072,0.68,0.0099,0.35,0.00,1.5702,0.4716,0.4797,0.09,2.80,198.64,144.87,0.03,0.0041,-73.688744,7.048715,2813.1,144.15,1.8513181108857872,0.23605763281035796,-1.1426583707164544,0.28651276869559567,
2023-09-28,16:21:07.359907,32.8,72612.0,1485.83,45.05,463,0.0406,0.0018,0.0067,0.68,0.0147,0.35,0.00,4.7618,0.748,0.7097,0.09,2.77,196.49,143.47,0.03,0.0065,-73.70395,7.046834,2851.0,144.18,2.871370513720522,0.14270947850325466,-0.9436204424199234,0.44762812386467593,
2023-09-28,16:21:07.485537,32.9,72350.0,1485.74,45.05,463,0.0406,0.0018,0.0067,0.68,0.0147,0.36,0.00,4.7618,0.748,0.7097,0.09,2.80,198.64,144.87,0.03,0.0065,-73.720138,7.0453100000000015,2875.4,147.33,1.7734110319145742,0.4153853029059892,-0.8043903158690883,0.17415320351629354,
2023-09-28,16:21:07.611357,33.0,71870.0,1485.59,45.06,456,0.0406,0.0018,0.0067,0.68,0.0147,0.36,0.00,4.7618,0.7406999999999999,0.7037,0.09,2.80,198.64,144.87,0.03,0.0065,-73.736238,7.043002,2934.6,143.75,2.2227488908763586,0.25578770933236006,-0.9395461348987879,0.4658227439001777,
2023-09-28,16:21:07.737530,33.1,71619.0,1485.74,45.06,456,0.0406,0.0017,0.0067,0.68,0.0147,0.35,0.00,4.7618,0.7333,0.6978,0.09,2.77,196.49,143.47,0.03,0.0065,-73.7515,7.04022,2971.6,147.24,3.1344303784158116,0.1057785350398932,-1.0516730688148086,0.10265623973228477,
2023-09-28,16:21:07.863270,33.2,71397.0,1485.69,45.05,463,0.0404,0.0017,0.0067,0.67,0.0146,0.35,0.00,4.6724,0.7261,0.6919,0.09,2.80,198.64,144.87,0.03,0.0064,-73.76746899999998,7.036785000000001,3000.8,148.21,1.8513818480718731,0.04686558049075329,-1.1076768196882216,0.2707355315100822,
2023-09-28,16:21:07.989201,33.3,71205.0,1485.69,45.07,456,0.0404,0.0017,0.0067,0.70,0.0146,0.39,0.00,4.6724,0.7261,0.6919,0.09,2.80,198.64,144.87,0.03,0.0064,-73.783725,7.032995,3030.1,151.04,1.821417509320342,0.052190137850321894,-0.8769040620630734,0.014723467164937776,
2023-09-28,16:21:08.114738,33.4,71125.0,1485.71,45.06,456,0.0406,0.0017,0.0067,0.71,0.0147,0.40,0.00,4.7618,0.7189,0.6861,0.09,2.77,196.49,143.47,0.03,0.0065,-73.7997,7.029284,3033.1,154.59,1.0265891595742356,0.2446030213185113,-1.0278762725202875,0.4873036596830519,
2023-09-28,16:21:08.240952,33.5,71150.0,1485.72,45.06,456,0.0406,0.0017,0.0067,0.70,0.0147,0.39,0.00,4.7618,0.7189,0.6861,0.09,2.80,198.64,144.87,0.03,0.0065,-73.81666899999998,7.02504,3030.5,157.5,1.020927285313972,0.1865996064341876,-0.7921231433547659,0.39310771777514436,
2023-09-28,16:21:08.366815,33.6,71047.0,1485.74,45.07,456,0.0404,0.0017,0.0068,0.69,0.0146,0.37,0.00,4.6724,0.7048000000000001,0.6746,0.09,2.77,196.49,143.47,0.03,0.0064,-73.833613,7.020697,3046.5,155.61,1.7153215442951002,0.05696949445421495,-0.8120494011308876,0.39225079533467544,
2023-09-28,16:21:08.497201,33.6,71061.0,1485.87,45.07,456,0.0404,0.0017,0.0068,0.68,0.0146,0.35,0.00,4.6724,0.7048000000000001,0.6746,0.09,2.80,198.64,144.87,0.03,0.0064,-73.84989399999998,7.017048,3038.5,156.85,2.2221958555614107,0.40487136505209514,-0.990125273148125,0.14148114458436423,
2023-09-28,16:21:08.632202,33.7,71316.0,1485.76,45.07,456,0.0406,0.0017,0.0068,0.68,0.0147,0.35,0.00,4.7618,0.6978,0.669,0.09,2.77,196.49,143.47,0.03,0.0065,-73.867288,7.012714999999999,3000.5,162.13,1.8808942254806702,0.36344974974946437,-1.1243993803436936,0.15865455746221735,
2023-09-28,16:21:08.754905,33.8,71258.0,1485.88,45.07,463,0.0404,0.0017,0.0068,0.69,0.0146,0.37,0.00,4.6724,0.6909000000000001,0.6633,0.09,2.80,198.64,144.87,0.03,0.0064,-73.884619,7.007553,3009.4,159.03,2.5202940200142914,0.3731781701890549,-0.9866144305434899,0.014511643560805365,
2023-09-28,16:21:08.874259,33.9,71403.0,1485.64,45.07,456,0.0404,0.0017,0.0068,0.68,0.0146,0.36,0.00,4.6724,0.6840999999999999,0.6578,0.09,2.80,198.64,144.87,0.03,0.0064,-73.901756,7.004339999999999,2991.3,163.73,0.6667871530573539,0.3046225973163726,-0.8562146589066016,0.36548541725663053,
2023-09-28,16:21:09.009360,33.9,71378.0,1485.95,45.07,456,0.0404,0.0017,0.0068,0.68,0.0146,0.36,0.00,4.6724,0.6773,0.6522,0.09,2.80,198.64,144.87,0.03,0.0064,-73.919938,7.002575,2998.1,163.12,0.024167952349560016,0.424067635962909,-1.003182785484688,0.44338595057131536,
2023-09-28,16:21:09.135589,34.0,71356.0,1485.74,45.07,456,0.0404,0.0016,0.0069,0.70,0.0146,0.39,0.00,4.6724,0.6706,0.6467,0.09,2.83,200.82,146.28,0.03,0.0064,-73.938163,7.0012880000000015,3011.0,161.84,2.269038932263127,0.3805005839439152,-1.134586585792246,0.3022630780634371,
2023-09-28,16:21:09.262513,34.0,71453.0,1485.69,45.06,456,0.0404,0.0016,0.0069,0.71,0.0146,0.40,0.00,4.6724,0.6706,0.6467,0.09,2.80,198.64,144.87,0.03,0.0064,-73.955519,6.999932,3003.0,163.64,0.7568824709615576,0.058328073182730256,-0.9563009357652554,0.060475218751976756,
2023-09-28,16:21:09.386037,34.1,71316.0,1485.72,45.08,456,0.0404,0.0016,0.0069,0.70,0.0146,0.39,0.00,4.6724,0.6639,0.6413,0.09,2.80,198.64,144.87,0.03,0.0064,-73.97365,6.998677000000002,3022.6,161.99,0.5708364087171339,0.22738963735972267,-0.8104287067194019,0.2398880594893376,
2023-09-28,16:21:09.512796,34.2,71343.0,1485.56,45.08,456,0.0404,0.0016,0.0069,0.68,0.0146,0.36,0.00,4.6724,0.6573,0.6359,0.09,2.77,196.49,143.47,0.03,0.0064,-73.991913,6.997152000000002,3011.1,163.07,2.8360260602609446,0.3180235203870541,-0.9704546822165644,0.1432254563403762,
2023-09-28,16:21:09.640110,34.2,71409.0,1485.76,45.08,456,0.0404,0.0016,0.0069,0.67,0.0146,0.35,0.00,4.6724,0.6507999999999999,0.6305,0.09,2.80,198.64,144.87,0.03,0.0064,-74.0093,6.995996000000001,3000.2,163.84,2.0213631621946946,0.3729007465519275,-0.9058448567706557,0.024825316596368385,
2023-09-28,16:21:09.766781,34.3,71287.0,1485.59,45.10,456,0.0401999999999999,0.0016,0.0071,0.68,0.0145,0.35,0.00,4.5845,0.6443000000000001,0.6252,0.09,2.77,196.49,143.47,0.03,0.0064,-74.027275,6.994808,3007.9,159.44,0.4727193375299415,0.18782329871093983,-0.9077753783076767,0.0004138915983005198,
2023-09-28,16:21:09.890537,34.3,71211.0,1485.69,45.11,456,0.0404,0.0016,0.0071,0.68,0.0146,0.35,0.00,4.6724,0.6443000000000001,0.6252,0.09,2.77,196.49,143.47,0.03,0.0064,-74.0451,6.99374,3015.4,160.26,2.4156130827919493,0.06799289909780165,-1.0445983396493677,0.27677813082430447,
2023-09-28,16:21:10.017637,34.3,71216.0,1485.48,45.12,456,0.0404,0.0016,0.0071,0.67,0.0146,0.35,0.00,4.6724,0.6379,0.6199,0.09,2.74,194.35,142.08,0.03,0.0064,-74.062269,6.9927,3019.9,160.61,1.3733468460107086,0.24798001859429147,-1.1107509768117838,0.4954652119820778,
2023-09-28,16:21:10.144486,34.4,71318.0,1485.72,45.13,456,0.0401999999999999,0.0016,0.0071,0.68,0.0145,0.35,0.00,4.5845,0.6315999999999999,0.6147,0.09,2.77,196.49,143.47,0.03,0.0064,-74.080325,6.991678,3009.8,163.46,0.250085703427701,0.22709265317502786,-0.9043638802007069,0.10397978540314762,
2023-09-28,16:21:10.270045,34.4,71304.0,1485.79,45.16,456,0.0401999999999999,0.0016,0.0071,0.70,0.0145,0.39,0.00,4.5845,0.6253,0.6095,0.09,2.77,196.49,143.47,0.03,0.0064,-74.09853100000002,6.990291,3001.9,161.18,2.3729769160879024,0.030257292512808676,-0.6336459672700554,0.023191337507500465,
2023-09-28,16:21:10.392917,34.5,71262.0,1485.63,45.19,456,0.0401999999999999,0.0016,0.0071,0.71,0.0145,0.40,0.00,4.5845,0.6253,0.6095,0.09,2.74,194.35,142.08,0.03,0.0064,-74.1157,6.989116,3008.5,160.61,1.946456838690556,0.04640697069208155,-0.8799645786985206,0.34948721279382816,
2023-09-28,16:21:10.521283,34.5,71340.0,1485.85,45.22,456,0.0401999999999999,0.0016,0.0072,0.70,0.0145,0.39,0.00,4.5845,0.6191,0.6043,0.09,2.77,196.49,143.47,0.03,0.0064,-74.133513,6.987237,3006.9,160.41,0.2103540331609092,0.27045710909365217,-0.7807048713842788,0.03484754327969858,
2023-09-28,16:21:10.635299,34.6,71321.0,1485.85,45.23,456,0.0401999999999999,0.0015,0.0072,0.68,0.0145,0.35,0.00,4.5845,0.6129,0.5992000000000001,0.09,2.74,194.35,142.08,0.03,0.0064,-74.151388,6.9856,3015.8,159.28,0.23071551903954632,0.23487674779945888,-0.8250885675165164,0.027422898152186348,
2023-09-28,16:21:10.774757,34.6,71386.0,1485.61,45.25,456,0.0401999999999999,0.0015,0.0072,0.68,0.0145,0.36,0.00,4.5845,0.6129,0.5992000000000001,0.09,2.77,196.49,143.47,0.03,0.0064,-74.168238,6.98309,3001.2,159.96,0.8583690190301289,0.03175569141957152,-0.9382008213441964,0.24174896527167877,
2023-09-28,16:21:10.884532,34.7,71411.0,1485.79,45.27,456,0.0401999999999999,0.0015,0.0072,0.68,0.0145,0.36,0.00,4.5845,0.6068,0.5942000000000001,0.09,2.74,194.35,142.08,0.03,0.0064,-74.18588100000002,6.980457,2992.0,159.12,0.8354481819672368,0.12041271567825212,-0.8702771739795948,0.36130367973988814,
2023-09-28,16:21:11.010120,34.7,71485.0,1485.69,45.30,456,0.04,0.0015,0.0072,0.68,0.0144,0.36,0.00,4.4982,0.6008,0.5891,0.09,2.77,196.49,143.47,0.03,0.0063,-74.20353100000001,6.97765,2990.1,160.78,2.08908036818684,0.2963347641726184,-0.8723880566018257,0.31639286258728694,
2023-09-28,16:21:11.151454,34.7,71410.0,1485.59,45.31,456,0.04,0.0015,0.0072,0.68,0.0144,0.36,0.00,4.4982,0.6008,0.5891,0.09,2.77,196.49,143.47,0.03,0.0063,-74.22035,6.974506,2999.5,159.01,0.061646358815829555,0.21645162604764384,-0.8017084610544121,0.4944465923051319,
2023-09-28,16:21:11.277447,34.8,71482.0,1485.92,45.30,456,0.04,0.0015,0.0073,0.68,0.0144,0.35,0.00,4.4982,0.5948,0.5841,0.09,2.77,196.49,143.47,0.03,0.0063,-74.237763,6.971222999999998,2989.9,160.06,2.132075561058042,0.299199819385498,-0.6619929537602809,0.0680985379503754,
2023-09-28,16:21:11.402559,34.8,71449.0,1485.89,45.31,456,0.04,0.0015,0.0073,0.71,0.0144,0.40,0.00,4.4982,0.5889,0.5792,0.09,2.77,196.49,143.47,0.03,0.0063,-74.2553,6.967873,2989.0,157.83,1.980090667185951,0.19649778164855608,-0.7378206511278352,0.13206773535383998,
2023-09-28,16:21:11.512780,34.8,71496.0,1485.71,45.32,456,0.04,0.0015,0.0073,0.70,0.0144,0.39,0.00,4.4982,0.583,0.5743,0.09,2.77,196.49,143.47,0.03,0.0063,-74.271744,6.964322999999999,2985.4,157.72,2.5446619492520934,0.12170683677686434,-0.7443839494786045,0.13186432762187766,
2023-09-28,16:21:11.654721,34.9,71507.0,1485.85,45.35,456,0.04,0.0015,0.0073,0.70,0.0144,0.39,0.00,4.4982,0.583,0.5743,0.09,2.74,194.35,142.08,0.03,0.0063,-74.28899399999997,6.96053,2983.4,158.03,2.9949593178603475,0.16549865638013606,-0.5843901814184753,0.27017885933295793,
2023-09-28,16:21:11.780806,34.9,71537.0,1485.55,45.37,456,0.0398,0.0015,0.0073,0.68,0.0143,0.36,0.00,4.4133,0.5771999999999999,0.5694,0.09,2.80,198.64,144.87,0.03,0.0063,-74.30625,6.957028,2983.3,158.06,2.5669736642357797,0.093255236290678,-0.8285170647746348,0.40582431119051604,
2023-09-28,16:21:11.906239,34.9,71603.0,1485.84,45.40,456,0.0398,0.0015,0.0073,0.69,0.0143,0.37,0.00,4.4133,0.5771999999999999,0.5694,0.09,2.77,196.49,143.47,0.03,0.0063,-74.32283100000002,6.953639999999999,2975.7,157.74,0.37832818246427585,0.12050831676659168,-0.562579240695319,0.30951353749991745,
2023-09-28,16:21:12.031687,35.0,71668.0,1485.76,45.43,456,0.0398,0.0015,0.0075,0.68,0.0143,0.36,0.00,4.4133,0.5714,0.5646,0.09,2.77,196.49,143.47,0.03,0.0063,-74.34026300000002,6.950803,2969.2,158.33,0.8249620502549754,0.07287271101668052,-0.8937034612243111,0.030833383754270305,
2023-09-28,16:21:12.158776,35.0,71675.0,1485.78,45.44,456,0.0396,0.0015,0.0075,0.68,0.0142,0.36,0.00,4.33,0.5657,0.5598,0.09,2.77,196.49,143.47,0.03,0.0062,-74.357613,6.947794999999998,2964.8,154.71,1.5252606473636547,0.00702847355783176,-0.629232044573276,0.2697813254278992,
2023-09-28,16:21:12.284133,35.0,71712.0,1485.92,45.45,456,0.0394,0.0015,0.0075,0.68,0.0141,0.36,0.00,4.2481,0.5544,0.5503,0.09,2.77,196.49,143.47,0.03,0.0062,-74.373906,6.945166,2957.4,155.76,1.13731100060518,0.1398986954714167,-0.6878322738329123,0.22312584754609271,
2023-09-28,16:21:12.412033,35.1,71467.0,1485.69,45.45,456,0.0394,0.0014,0.0075,0.68,0.0141,0.36,0.00,4.2481,0.5489,0.5456,0.09,2.74,194.35,142.08,0.03,0.0062,-74.390519,6.94195,2989.0,150.95,0.807189491234338,0.3160467066413272,-0.49262889300060175,0.3426495432941993,
2023-09-28,16:21:12.524365,26.2,79021.0,1486.05,45.46,463,0.0097,0.0006,0.0093,0.68,0.0022,0.36,0.00,0.024,0.1618,0.1934,0.09,2.77,196.49,143.47,0.03,0.0007,-75.422494,6.1659,1356.9,0.0,2.7028787003420067,0.3825989628317528,-0.6012285636454925,0.46122380158788057,
2023-09-28,16:21:12.650512,26.4,79013.0,1485.74,45.47,463,0.0098,0.0006,0.0094,0.68,0.0023,0.36,0.00,0.0249,0.1545,0.186,0.09,2.77,196.49,143.47,0.03,0.0007,-75.422494,6.1659,1356.9,0.0,2.4167018224496406,0.46354765642424606,-0.3490450165930543,0.28104988694751915,
2023-09-28,16:21:12.776294,26.3,79011.0,1485.71,45.47,463,0.0098,0.0006,0.0096,0.68,0.0023,0.35,0.00,0.0249,0.1459,0.1771,0.09,2.80,198.64,144.87,0.03,0.0007,-75.422494,6.1659,1356.9,0.0,1.6595776095888373,0.4110295067083701,-0.4952962040411587,0.22654824616996427,
