2023-09-28,16:20:42.704286,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.00,411.51,124.64,0.00,0.09,2.70,192.24,140.71,0.03,1.46,
2023-09-28,16:20:42.704286,29.88,847.02,1486.19,45.83,503,3.84,0.33,0.19,0.69,1.44,0.37,0.00,411.-- Default Test --
2023-09-28,16:20:43.761138,
2023-09-28,16:20:43.761138,==== Load Resistors for MIC6814====
2023-09-28,16:20:43.790780,CO, 818000
2023-09-28,16:20:43.806402,NH3, 151000
2023-09-28,16:20:43.822027,NO2, 16300
2023-09-28,16:20:43.837651,==== R0 for MIC6814====
2023-09-28,16:20:43.861294,CO, 818000
2023-09-28,16:20:43.869303,NH3, 151000
2023-09-28,16:20:43.884970,NO2, 16300
2023-09-28,16:20:43.900595,==== Equation to get the concetraition of CO, NH3 and NO2 ====
2023-09-28,16:20:43.963637,Conctration = exp((log(Rs/R0) - b)/m)
2023-09-28,16:20:44.010798,Parameter for CO, NH3 and NO2
2023-09-28,16:20:44.042069,m_CO, -0.85, b_CO, 1.26
2023-09-28,16:20:44.061923,m_NH3, -0.54, b_NH3, -0.24
2023-09-28,16:20:44.089632,m_NO2, 1.01, b_NO2, 1.85
2023-09-28,16:20:44.120796,==== DATA STRUCTURE ====
Date,time,T[C],P[hPA],z[m],H[%],CO2[ppm],CO[ppm],NH3[ppm],NO2[ppm],H2(CO)[ppm],Etanol(CO)[ppm],NH3(CO)[ppm],H2S(CO)[ppm],CH4(CO)[ppm],C3H8(CO)[ppm],Iso-butano(CO)[ppm],Etanol(NH3)[ppm],H2(NH3)[ppm],C3H8(NH3)[ppm],Iso-butano(NH3)[ppm],NO(NO2)[ppm],H2(NO2)[ppm],lot,lat,A_1,speed,Angle,SO2_AFE,O3_AFE,PM2.5
2023-09-28,16:21:03.083664,27.2,84043.0,1485.80,45.28,479,0.0293,0.0006,0.019,0.69,0.0095,0.37,0.00,1.4142,0.1442,0.1754,0.09,2.83,200.82,146.28,0.03,0.0039,-75.699113,9.154859,1569.0,163.14,2.3614038438149465,0.1608193115957831,0.7962407227415881,0.36028160520180674,
2023-09-28,16:21:03.209311,27.3,85197.0,1485.91,45.25,471,0.0293,0.0006,0.0189,0.68,0.0095,0.35,0.00,1.4142,0.1442,0.1754,0.09,2.83,200.82,146.28,0.03,0.0039,-75.699913,9.172563,1446.5,166.63,0.43239117013013545,0.3128828423300888,0.8840680801643267,0.4590427974028195,
2023-09-28,16:21:03.335856,27.4,86461.0,1485.65,45.25,471,0.0294,0.0006,0.0189,0.70,0.0096,0.38,0.00,1.4442,0.1442,0.1754,0.09,2.83,200.82,146.28,0.03,0.004,-75.702613,9.19154,1305.6,169.99,1.0859607742837343,0.31405240183485367,0.659220416434151,0.022383818776713194,
2023-09-28,16:21:03.461800,27.4,87565.0,1485.80,45.24,471,0.0293,0.0006,0.0189,0.70,0.0095,0.39,0.00,1.4142,0.1442,0.1754,0.09,2.80,198.64,144.87,0.03,0.0039,-75.706056,9.210528,1177.9,170.78,1.022987371269715,0.11013794150602668,0.7669595266246727,0.18747643355711763,
2023-09-28,16:21:03.587313,27.5,88717.0,1485.96,45.23,471,0.0296,0.0006,0.0187,0.71,0.0097,0.40,0.00,1.4748,0.1476,0.1789,0.09,2.80,198.64,144.87,0.03,0.004,-75.709281,9.228745,1075.8,170.36,3.0855859798972425,0.01024001424074944,0.6024263336718686,0.042875805792331134,
2023-09-28,16:21:03.712971,27.5,89868.0,1485.65,45.23,471,0.0296,0.0006,0.0187,0.68,0.0097,0.36,0.00,1.4748,0.1476,0.1789,0.09,2.83,200.82,146.28,0.03,0.004,-75.711919,9.247746,950.2,172.06,0.5612738609107597,0.17123024853917146,0.6301231974841277,0.4886372652415408,
2023-09-28,16:21:03.839247,27.6,91102.0,1485.67,45.21,471,0.0294,0.0006,0.0185,0.68,0.0096,0.35,0.00,1.4442,0.1459,0.1771,0.09,2.80,198.64,144.87,0.03,0.004,-75.713838,9.266938,835.3,171.61,2.2753461799419967,0.3553428734341993,0.47680472089095566,0.024297285679113767,
2023-09-28,16:21:03.964896,27.6,91812.0,1485.83,45.20,471,0.0293,0.0006,0.0187,0.68,0.0095,0.35,0.00,1.4142,0.1442,0.1754,0.09,2.80,198.64,144.87,0.03,0.0039,-75.715288,9.28481,778.3,158.45,2.5441072095816075,0.06321054658890735,0.715850698349426,0.20337107251576647,
2023-09-28,16:21:04.090406,27.7,92526.0,1485.83,45.18,471,0.0296,0.0006,0.0185,0.68,0.0097,0.35,0.00,1.4748,0.1476,0.1789,0.09,2.80,198.64,144.87,0.03,0.004,-75.715456,9.302709,712.1,159.5,2.2240850410631583,0.13552472649462238,0.6037428632502907,0.22504242599518348,
2023-09-28,16:21:04.219100,27.8,93965.0,1485.85,45.16,471,0.0296,0.0006,0.0185,0.68,0.0097,0.35,0.00,1.4748,0.1476,0.1789,0.09,2.80,198.64,144.87,0.03,0.004,-75.714213,9.32078,567.8,165.73,1.0933451355443478,0.12128233019587076,0.45466905094239973,0.4540379531104695,
2023-09-28,16:21:04.342130,27.9,95254.0,1485.56,45.16,471,0.0296,0.0006,0.0185,0.68,0.0097,0.36,0.00,1.4748,0.1476,0.1789,0.09,2.80,198.64,144.87,0.03,0.004,-75.712388,9.338143,456.7,164.02,0.12532604398547736,0.4176755808061811,0.6614408026879379,0.0778830746583149,
2023-09-28,16:21:04.471883,28.0,96114.0,1485.86,45.14,471,0.0298,0.0006,0.0185,0.70,0.0097,0.39,0.00,1.506,0.1476,0.1789,0.09,2.80,198.64,144.87,0.03,0.004,-75.71034399999999,9.356017,367.2,160.05,0.7447720797856221,0.46451799864337867,0.7795766990722997,0.46366868865253597,
2023-09-28,16:21:04.586349,28.0,96843.0,1485.85,45.17,471,0.0298,0.0006,0.0184,0.70,0.0097,0.39,0.00,1.506,0.1493,0.1805999999999999,0.09,2.80,198.64,144.87,0.03,0.004,-75.708513,9.372883,304.9,144.81,0.3443191359787237,0.01143563556071997,0.443869368072451,0.08421154201421893,
2023-09-28,16:21:04.720891,28.1,97658.0,1485.77,45.17,471,0.0298,0.0006,0.0184,0.70,0.0097,0.38,0.00,1.506,0.1493,0.1805999999999999,0.09,2.80,198.64,144.87,0.03,0.004,-75.70661899999999,9.387727,238.3,137.93,1.8504422060942272,0.4677083022914789,0.545593692038592,0.34286707164468555,
2023-09-28,16:21:04.838897,28.2,98224.0,1485.82,45.20,471,0.0298,0.0006,0.0182,0.68,0.0097,0.35,0.00,1.506,0.1493,0.1805999999999999,0.09,2.80,198.64,144.87,0.03,0.004,-75.70263100000001,9.402325,210.4,129.87,0.5769812243866079,0.4160775338946663,0.3407210944015937,0.3575970901983443,
2023-09-28,16:21:04.964921,28.4,98420.0,1485.70,45.19,471,0.0299,0.0006,0.018,0.68,0.0098,0.35,0.00,1.5378,0.151,0.1823999999999999,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.691675,9.410581,207.7,118.87,0.7674242077170671,0.31855905799272255,0.5642569984168685,0.20675899116171897,
2023-09-28,16:21:05.090552,28.4,99104.0,1485.43,45.19,471,0.0299,0.0006,0.0179,0.67,0.0098,0.35,0.00,1.5378,0.1528,0.1842,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.680963,9.410412,155.3,104.91,1.0772107972922456,0.1296328556098279,0.40244166798864345,0.2501954128914542,
2023-09-28,16:21:05.222713,28.5,99279.0,1485.54,45.18,471,0.0298,0.0006,0.0179,0.68,0.0097,0.36,0.00,1.506,0.151,0.1823999999999999,0.09,2.80,198.64,144.87,0.03,0.004,-75.680963,9.410412,155.3,104.91,1.8408527015344651,0.3754995629954507,0.44547451693209245,0.4823845975407428,
2023-09-28,16:21:05.342822,28.7,99870.0,1485.80,45.13,463,0.0301,0.0006,0.0176,0.69,0.0098999999999999,0.37,0.00,1.5702,0.1545,0.186,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.684431,9.40693,104.2,30.13,0.72201430535633,0.37444798989606004,0.5449943258667301,0.22747606685752392,
2023-09-28,16:21:05.483878,28.8,100190.0,1485.72,45.13,463,0.0302999999999999,0.0006,0.0174,0.69,0.01,0.37,0.00,1.6032,0.1563,0.1878,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.68683100000001,9.404734,56.7,26.82,1.4848616081464805,0.4755980885816225,0.18676796039449273,0.391747699650193,
2023-09-28,16:21:05.594135,28.9,100420.0,1485.66,45.12,463,0.0302999999999999,0.0006,0.0172,0.68,0.01,0.35,0.00,1.6032,0.1563,0.1878,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.68905,9.402905,29.9,23.97,3.0943343241834853,0.0218772720400795,0.42432802623873855,0.18397252027983602,
2023-09-28,16:21:05.724711,29.0,100550.0,1485.48,45.11,463,0.0302999999999999,0.0006,0.0171,0.67,0.01,0.35,0.00,1.6032,0.16,0.1914999999999999,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.690625,9.401696,19.0,11.53,1.002236378008028,0.39289612732307644,0.36474411737729606,0.3713079828913298,
2023-09-28,16:21:05.846194,29.1,100611.0,1485.98,45.09,463,0.0305,0.0006,0.0169,0.68,0.01,0.35,0.00,1.6368,0.16,0.1914999999999999,0.09,2.80,198.64,144.87,0.03,0.0042,-75.691244,9.401131,12.8,4.27,2.0992924965523434,0.09069659274621072,0.3186657929983621,0.41698022927318706,
2023-09-28,16:21:05.987483,29.2,100581.0,1485.98,45.09,463,0.0305,0.0006,0.0166,0.68,0.01,0.36,0.00,1.6368,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0042,-75.69160600000001,9.400863,3.1,4.29,2.7000646722932244,0.272163812450221,0.21041621968420565,0.3067754333247684,
2023-09-28,16:21:06.097535,29.3,100538.0,1485.67,45.09,463,0.0305,0.0006,0.0166,0.69,0.01,0.37,0.00,1.6368,0.1637,0.1953,0.09,2.80,198.64,144.87,0.03,0.0042,-75.69193800000001,9.40103,-1.5,2.99,1.3393788761294376,0.40773700784620037,0.3860715230784822,0.3731071588272148,
2023-09-28,16:21:06.226475,29.4,100522.0,1485.96,45.06,463,0.0305,0.0006,0.0165,0.69,0.01,0.37,0.00,1.6368,0.1637,0.1953,0.09,2.80,198.64,144.87,0.03,0.0042,-75.691913,9.401327,-11.3,0.9,1.4326121862544843,0.33287844338809963,0.3232374649076299,0.17474398612375913,
2023-09-28,16:21:06.350223,29.5,100513.0,1486.00,45.06,463,0.0302999999999999,0.0007,0.0165,0.68,0.01,0.36,0.00,1.6032,0.1655,0.1972,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.69198100000001,9.401373,-13.6,0.0,2.3686902573715822,0.1331106151733603,0.23235828254801605,0.4172970154292793,
2023-09-28,16:21:06.480516,29.6,100513.0,1485.98,45.05,463,0.0302999999999999,0.0006,0.0168,0.69,0.01,0.37,0.00,1.6032,0.1618,0.1934,0.09,2.80,198.64,144.87,0.03,0.0040999999999999,-75.691988,9.401379,-13.4,0.0,1.3201628121418438,0.24522602979871627,0.34908300229313716,0.3068240531818283,
2023-09-28,16:21:06.605651,29.7,100526.0,1485.74,45.05,463,0.0306,0.0007,0.0172,0.68,0.0101,0.36,0.00,1.6711,0.1655,0.1972,0.09,2.80,198.64,144.87,0.03,0.0042,-75.691988,9.401379,-13.4,0.0,3.1413313122344144,0.12681769628072026,0.26369244511831685,0.0842487877542028,
2023-09-28,16:21:06.731321,29.8,100535.0,1485.90,45.05,463,0.0306,0.0007,0.0177,0.68,0.0101,0.36,0.00,1.6711,0.1655,0.1972,0.09,2.80,198.64,144.87,0.03,0.0042,-75.691988,9.401379,-13.4,0.0,0.37019997790581477,0.48294277172637445,0.14327840030992708,0.3877639993204588,
2023-09-28,16:21:06.856929,29.9,100548.0,1485.91,45.04,463,0.0306,0.0007,0.0185,0.68,0.0101,0.35,0.00,1.6711,0.1655,0.1972,0.09,2.77,196.49,143.47,0.03,0.0042,-75.691925,9.401386,-3.5,0.98,1.8697717753746999,0.1559450152994814,0.3955831373961664,0.13409315534049088,
2023-09-28,16:21:06.982406,30.0,100551.0,1485.77,45.04,463,0.0306,0.0007,0.0192,0.67,0.0101,0.35,0.00,1.6711,0.1655,0.1972,0.09,2.80,198.64,144.87,0.03,0.0042,-75.691925,9.401372,-3.3,0.93,2.565922329771495,0.03606003552592246,0.41262559477520694,0.24722441886082785,
2023-09-28,16:21:07.107477,30.2,100535.0,1486.03,45.05,463,0.0305,0.0006,0.0197999999999999,0.69,0.01,0.37,0.00,1.6368,0.1637,0.1953,0.09,2.80,198.64,144.87,0.03,0.0042,-75.691925,9.401368,-3.5,0.0,2.7072793693094788,0.45265440779106625,0.4349393094001935,0.1375133116498759,
2023-09-28,16:21:07.233857,30.3,100542.0,1485.87,45.05,456,0.0306,0.0007,0.0202,0.68,0.01,0.35,0.00,1.6368,0.1655,0.1972,0.09,2.80,198.64,144.87,0.03,0.0042,-75.69193100000001,9.401484,-1.1,0.0,2.560199718350142,0.06537918997985537,0.3729381338309013,0.28455153600901967,
2023-09-28,16:21:07.359907,30.4,100508.0,1485.83,45.05,463,0.0308,0.0007,0.0204999999999999,0.68,0.0102,0.35,0.00,1.706,0.1674,0.1991,0.09,2.77,196.49,143.47,0.03,0.0043,-75.69193100000001,9.401484,-1.1,0.0,1.816645129670918,0.31525681879087747,0.2405309140005394,0.3329565278008305,
2023-09-28,16:21:07.485537,30.5,100517.0,1485.74,45.05,463,0.0308,0.0007,0.021,0.68,0.0102,0.36,0.00,1.706,0.1674,0.1991,0.09,2.80,198.64,144.87,0.03,0.0043,-75.69193100000001,9.401484,-1.1,0.0,2.7858327759754093,0.3614523615424317,0.18464746192169418,0.345381945358144,
2023-09-28,16:21:07.611357,30.6,100502.0,1485.59,45.06,456,0.0305,0.0006,0.0213,0.68,0.01,0.36,0.00,1.6368,0.1637,0.1953,0.09,2.80,198.64,144.87,0.03,0.0042,-75.69193100000001,9.401484,-1.1,0.0,1.4536171839978582,0.22573532855296857,0.07154374231023598,0.2067748280075961,
2023-09-28,16:21:07.737530,30.7,100486.0,1485.74,45.06,456,0.0306,0.0006,0.0217,0.68,0.0101,0.35,0.00,1.6711,0.1637,0.1953,0.09,2.77,196.49,143.47,0.03,0.0042,-75.69193100000001,9.401484,-1.1,0.0,0.3473530345249917,0.28599314455634095,0.1095825838253257,0.00519004784395638,
2023-09-28,16:21:07.863270,30.7,100514.0,1485.69,45.05,463,0.0308,0.0007,0.022,0.67,0.0102,0.35,0.00,1.706,0.1674,0.1991,0.09,2.80,198.64,144.87,0.03,0.0043,-75.69193100000001,9.401484,-1.1,0.0,0.3427852927685205,0.4490470543823325,0.12108725188753797,0.03187437910962193,
2023-09-28,16:21:07.989201,30.8,100511.0,1485.69,45.07,456,0.0306,0.0007,0.0222,0.70,0.0101,0.39,0.00,1.6711,0.1655,0.1972,0.09,2.80,198.64,144.87,0.03,0.0042,-75.6919,9.40139,1.7,0.0,2.776870130919645,0.1689493871789325,0.1796230175490986,0.06085258761577972,
2023-09-28,16:21:08.114738,30.8,100496.0,1485.71,45.06,456,0.031,0.0007,0.0219,0.71,0.0103,0.40,0.00,1.7416,0.1674,0.1991,0.09,2.77,196.49,143.47,0.03,0.0043,-75.6919,9.401388,1.5,0.0,2.304207386530854,0.435222369260511,0.19057145662992675,0.3032442755930745,
2023-09-28,16:21:08.240952,31.0,100505.0,1485.72,45.06,456,0.031,0.0007,0.0213,0.70,0.0103,0.39,0.00,1.7416,0.1693,0.201,0.09,2.80,198.64,144.87,0.03,0.0043,-75.6919,9.401388,1.5,0.0,1.2830890982857488,0.15350212492354942,0.06711998629346753,0.3301428787061259,
2023-09-28,16:21:08.366815,31.1,100512.0,1485.74,45.07,456,0.0308,0.0007,0.0208,0.69,0.0102,0.37,0.00,1.706,0.1693,0.201,0.09,2.77,196.49,143.47,0.03,0.0043,-75.6919,9.401388,1.5,0.0,0.3174296549238093,0.21210699547992362,0.22336570878587964,0.2697432189117893,
2023-09-28,16:21:08.497201,31.1,100505.0,1485.87,45.07,456,0.031,0.0007,0.0207,0.68,0.0103,0.35,0.00,1.7416,0.1693,0.201,0.09,2.80,198.64,144.87,0.03,0.0043,-75.6919,9.401388,1.5,0.0,0.7770858686308807,0.12523934733903008,-0.05609744540687567,0.3370916176294101,
2023-09-28,16:21:08.632202,31.2,100512.0,1485.76,45.07,456,0.0311,0.0007,0.0204999999999999,0.68,0.0102,0.35,0.00,1.706,0.1693,0.1972,0.09,2.77,196.49,143.47,0.03,0.0043,-75.6919,9.401388,1.5,0.0,2.0588072616434645,0.3830921052590094,0.06676642757068887,0.09085668783089024,
2023-09-28,16:21:08.754905,31.3,100515.0,1485.88,45.07,463,0.0313,0.0007,0.0207,0.69,0.0104,0.37,0.00,1.8148,0.1693,0.201,0.09,2.80,198.64,144.87,0.03,0.0044,-75.6919,9.401388,1.5,0.0,2.335975731225028,0.25063340500823006,-0.06105114909738864,0.31378473675149704,
2023-09-28,16:21:08.874259,31.3,100515.0,1485.64,45.07,456,0.0268,0.0005,0.0219,0.68,0.0085,0.36,0.00,1.0261,0.1252,0.1556,0.09,2.80,198.64,144.87,0.03,0.0034999999999999,-75.6919,9.401388,1.5,0.0,0.3342326621717908,0.3263101465624794,-0.031374827373030066,0.11721389282948907,
2023-09-28,16:21:09.009360,31.3,100524.0,1485.95,45.07,456,0.0273,0.0005,0.0217,0.68,0.0087,0.36,0.00,1.095,0.1282,0.1586999999999999,0.09,2.80,198.64,144.87,0.03,0.0034999999999999,-75.6919,9.401388,1.5,0.0,2.8871171559691704,0.13966272369778227,-0.13181340089179877,0.07163893286338513,
2023-09-28,16:21:09.135589,31.3,100512.0,1485.74,45.07,456,0.0272,0.0006,0.022,0.70,0.0086,0.39,0.00,1.0716,0.1297,0.1603,0.09,2.83,200.82,146.28,0.03,0.0034999999999999,-75.6919,9.401388,1.5,0.0,1.1357822600733485,0.4990195154838055,-0.0168347489002624,0.4692792575937182,
2023-09-28,16:21:09.262513,31.4,100518.0,1485.69,45.06,456,0.0272,0.0006,0.022,0.71,0.0086,0.40,0.00,1.0716,0.1297,0.1603,0.09,2.80,198.64,144.87,0.03,0.0034999999999999,-75.6919,9.401388,1.5,0.0,1.2031229846315779,0.12339766857748885,-0.020222150910220404,0.3198620289209058,
2023-09-28,16:21:09.386037,31.5,100521.0,1485.72,45.08,456,0.027,0.0006,0.0219,0.70,0.0086,0.39,0.00,1.0486,0.1297,0.1603,0.09,2.80,198.64,144.87,0.03,0.0034999999999999,-75.6919,9.401388,1.5,0.0,1.1675130522151032,0.2787083963083315,0.0562535483705163,0.3478232611998814,
2023-09-28,16:21:09.512796,31.5,100531.0,1485.56,45.08,456,0.0272,0.0006,0.022,0.68,0.0086,0.36,0.00,1.0716,0.1297,0.1603,0.09,2.77,196.49,143.47,0.03,0.0034999999999999,-75.6919,9.401388,1.5,0.0,1.676030791421108,0.06182931880754394,-0.0556591231565176,0.21307945976138143,
2023-09-28,16:21:09.640110,31.6,100528.0,1485.76,45.08,456,0.0272,0.0006,0.0222,0.67,0.0086,0.35,0.00,1.0716,0.1297,0.1603,0.09,2.80,198.64,144.87,0.03,0.0034999999999999,-75.6919,9.401388,1.5,0.0,2.4856471879249007,0.30094403684821447,-0.08226871881009173,0.15183040462373942,
2023-09-28,16:21:09.766781,31.6,100522.0,1485.59,45.10,456,0.0272,0.0006,0.0222,0.68,0.0086,0.35,0.00,1.0716,0.1297,0.1603,0.09,2.77,196.49,143.47,0.03,0.0034999999999999,-75.6919,9.401388,1.5,0.0,2.8871125407464175,0.21340222557567567,-0.2534757270396486,0.0627485964124671,
2023-09-28,16:21:09.890537,31.7,100515.0,1485.69,45.11,456,0.0273,0.0006,0.022,0.68,0.0087,0.35,0.00,1.095,0.1297,0.1603,0.09,2.77,196.49,143.47,0.03,0.0034999999999999,-75.6919,9.401388,1.5,0.0,2.369029886368618,0.08351563529209471,0.16597086316603693,0.2146956758576733,
2023-09-28,16:21:10.017637,31.8,100528.0,1485.48,45.12,456,0.0366,0.0006,0.0215,0.67,0.0128,0.35,0.00,3.2418,0.1344,0.1651999999999999,0.09,2.74,194.35,142.08,0.03,0.0055,-75.6919,9.401388,1.5,0.0,1.8658788478097235,0.11900585769263966,0.15753859961125347,0.10964868675066536,
2023-09-28,16:21:10.144486,31.8,100525.0,1485.72,45.13,456,0.0325,0.0006,0.0208,0.68,0.011,0.35,0.00,2.0934,0.1344,0.1651999999999999,0.09,2.77,196.49,143.47,0.03,0.0046,-75.6919,9.401388,1.5,0.0,3.052478293843418,0.3985552056247516,-0.1102602360022144,0.301777791200563,
2023-09-28,16:21:10.270045,31.8,100525.0,1485.79,45.16,456,0.0302999999999999,0.0006,0.0207,0.70,0.01,0.39,0.00,1.6032,0.1376,0.1685,0.09,2.77,196.49,143.47,0.03,0.0040999999999999,-75.6919,9.401388,1.5,0.0,0.34109957050636786,0.4474715216074837,-0.18214396937440755,0.19831507669847948,
2023-09-28,16:21:10.392917,31.9,100525.0,1485.63,45.19,456,0.0294,0.0006,0.0203,0.71,0.0096,0.40,0.00,1.4442,0.1376,0.1685,0.09,2.74,194.35,142.08,0.03,0.004,-75.6919,9.401388,1.5,0.0,2.9898819911978967,0.17123416236095218,-0.04406975388013572,0.4814934442454194,
2023-09-28,16:21:10.521283,31.9,100522.0,1485.85,45.22,456,0.0289,0.0006,0.0204999999999999,0.70,0.0093999999999999,0.39,0.00,1.3558,0.1376,0.1685,0.09,2.77,196.49,143.47,0.03,0.0039,-75.6919,9.401388,1.5,0.0,2.141677249595881,0.41590306279909345,-0.22159680146289973,0.21697808351896497,
2023-09-28,16:21:10.635299,32.0,100528.0,1485.85,45.23,456,0.0283,0.0006,0.0208,0.68,0.0091,0.35,0.00,1.2454,0.136,0.1669,0.09,2.74,194.35,142.08,0.03,0.0037,-75.6919,9.401388,1.5,0.0,0.2544337605773503,0.2773965266616846,-0.1812303511277589,0.32437543406038405,
2023-09-28,16:21:10.774757,32.1,100532.0,1485.61,45.25,456,0.0278,0.0006,0.0212,0.68,0.0089,0.36,0.00,1.1681,0.136,0.1669,0.09,2.77,196.49,143.47,0.03,0.0036,-75.6919,9.401388,1.5,0.0,0.29225467221331797,0.40930153362636984,-0.25225448542494866,0.19121127437894903,
2023-09-28,16:21:10.884532,32.1,100525.0,1485.79,45.27,456,0.0278,0.0006,0.0212,0.68,0.0089,0.36,0.00,1.1681,0.136,0.1669,0.09,2.74,194.35,142.08,0.03,0.0036,-75.6919,9.401388,1.5,0.0,0.3554187798434056,0.30246723454524904,-0.228237357239326,0.2530502519305772,
2023-09-28,16:21:11.010120,32.2,100532.0,1485.69,45.30,456,0.0276,0.0006,0.021,0.68,0.0088,0.36,0.00,1.1432,0.1344,0.1651999999999999,0.09,2.77,196.49,143.47,0.03,0.0036,-75.6919,9.401388,1.5,0.0,2.334610561377285,0.27345970651849844,-0.3052828428550419,0.256368360547962,
2023-09-28,16:21:11.151454,32.2,100538.0,1485.59,45.31,456,0.0275,0.0006,0.0208,0.68,0.0088,0.36,0.00,1.1189,0.1344,0.1651999999999999,0.09,2.77,196.49,143.47,0.03,0.0036,-75.69193800000001,9.401455,3.4,0.0,1.776942661847759,0.18715221049147052,-0.25847707419108207,0.2724336058807493,
2023-09-28,16:21:11.277447,32.3,100538.0,1485.92,45.30,456,0.027,0.0006,0.0208,0.68,0.0086,0.35,0.00,1.0486,0.1313,0.1619,0.09,2.77,196.49,143.47,0.03,0.0034999999999999,-75.69193800000001,9.401455,3.4,0.0,1.2686067287362717,0.27107002832595173,-0.30100778586965116,0.35791588106948613,
2023-09-28,16:21:11.402559,32.3,100535.0,1485.89,45.31,456,0.0272,0.0006,0.0208,0.71,0.0086,0.40,0.00,1.0716,0.1313,0.1619,0.09,2.77,196.49,143.47,0.03,0.0034999999999999,-75.69193800000001,9.401455,3.4,0.0,2.7562318281223503,0.32498616556559257,-0.28130712336116603,0.46120311872016334,
2023-09-28,16:21:11.512780,32.4,100535.0,1485.71,45.32,456,0.0273,0.0006,0.0207,0.70,0.0087,0.39,0.00,1.095,0.1344,0.1651999999999999,0.09,2.77,196.49,143.47,0.03,0.0034999999999999,-75.69193800000001,9.401455,3.4,0.0,1.2990878888268318,0.08258857917080736,-0.36461075144803046,0.14015322107231737,
2023-09-28,16:21:11.654721,32.4,100541.0,1485.85,45.35,456,0.0273,0.0006,0.0208,0.70,0.0087,0.39,0.00,1.095,0.1344,0.1651999999999999,0.09,2.74,194.35,142.08,0.03,0.0034999999999999,-75.69193800000001,9.401455,3.4,0.0,1.1949071975214873,0.2635498381601125,-0.4059287232372639,0.001307122230029989,
2023-09-28,16:21:11.780806,32.5,100541.0,1485.55,45.37,456,0.0273,0.0006,0.021,0.68,0.0087,0.36,0.00,1.095,0.1344,0.1651999999999999,0.09,2.80,198.64,144.87,0.03,0.0034999999999999,-75.69193800000001,9.401455,3.4,0.0,0.5776611073279985,0.02249496751813801,-0.22315734611661525,0.4502550673257504,
2023-09-28,16:21:11.906239,32.5,100541.0,1485.84,45.40,456,0.0273,0.0006,0.0212,0.69,0.0087,0.37,0.00,1.095,0.1344,0.1651999999999999,0.09,2.77,196.49,143.47,0.03,0.0034999999999999,-75.69193800000001,9.401455,3.4,0.0,0.9343163335339646,0.016741360512707415,-0.4675618587412491,0.24413647536942318,
2023-09-28,16:21:12.031687,32.6,100532.0,1485.76,45.43,456,0.0272,0.0006,0.0213,0.68,0.0086,0.36,0.00,1.0716,0.1313,0.1619,0.09,2.77,196.49,143.47,0.03,0.0034999999999999,-75.69193800000001,9.401455,3.4,0.0,1.5651799820431556,0.18062063884299318,-0.43769061097214734,0.34626099580650277,
2023-09-28,16:21:12.158776,32.7,100538.0,1485.78,45.44,456,0.0275,0.0006,0.0212,0.68,0.0088,0.36,0.00,1.1189,0.1344,0.1651999999999999,0.09,2.77,196.49,143.47,0.03,0.0036,-75.6918,9.401505,6.7,0.84,2.2053465044583964,0.47179817050343514,-0.39213231400546844,0.29968688323090775,
2023-09-28,16:21:12.284133,32.7,100535.0,1485.92,45.45,456,0.0275,0.0006,0.0215,0.68,0.0088,0.36,0.00,1.1189,0.136,0.1669,0.09,2.77,196.49,143.47,0.03,0.0036,-75.6918,9.40151,6.8,0.0,3.118489635939661,0.36940786604689957,-0.3475383272576022,0.18448022520862084,
2023-09-28,16:21:12.412033,32.8,100557.0,1485.69,45.45,456,0.0276,0.0006,0.0217,0.68,0.0088,0.36,0.00,1.1432,0.136,0.1669,0.09,2.74,194.35,142.08,0.03,0.0036,-75.6918,9.40151,6.8,0.0,2.9768468624197033,0.3089460246817561,-0.2822270796086792,0.044582208547496616,
2023-09-28,16:21:12.524365,32.9,100548.0,1486.05,45.46,463,0.0273,0.0006,0.0217,0.68,0.0087,0.36,0.00,1.095,0.1328,0.1636,0.09,2.77,196.49,143.47,0.03,0.0034999999999999,-75.6918,9.40151,6.8,0.0,1.0524949782636508,0.07460069845551792,-0.4791516271546499,0.46249642827131354,
2023-09-28,16:21:12.650512,32.9,100548.0,1485.74,45.47,463,0.0276,0.0006,0.0215,0.68,0.0088,0.36,0.00,1.1432,0.136,0.1669,0.09,2.77,196.49,143.47,0.03,0.0036,-75.6918,9.40151,6.8,0.0,0.9215217686461377,0.39701648057099714,-0.47886789978716054,0.41488104492119354,
2023-09-28,16:21:12.776294,33.0,100542.0,1485.71,45.47,463,0.0278,0.0006,0.0213,0.68,0.0089,0.35,0.00,1.1681,0.1376,0.1685,0.09,2.80,198.64,144.87,0.03,0.0036,-75.6918,9.40151,6.8,0.0,2.389504806473356,0.43597317623445553,-0.45630978520669196,0.08141688084532861,
